#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ランゴフォールド,0,1,4,2,4,99,36,117,-5,-5,2,-4,2,特殊攻撃,1,毒,-2,麻痺,2,,,,,ランゴスタの薄羽,3,上質な腹袋,2,キラビートル,2,,
ランゴコート,0,2,4,2,4,99,18,77,-4,-4,3,-3,3,特殊攻撃,1,毒,-2,麻痺,2,,,,,ランゴスタの薄羽,3,上質な腹袋,2,キラビートル,2,,
ガレオスフォールド,0,1,4,1,4,7,40,117,-3,2,-4,2,0,千里眼,3,耐暑,3,腹減り,1,気絶,-1,,,砂竜の上鱗,2,砂竜の上ヒレ,1,ドラグライト鉱石,4,鉄鉱石,10
ガレオスコート,0,2,4,1,4,7,20,77,-2,3,-3,3,1,千里眼,3,耐暑,3,腹減り,1,気絶,-1,,,砂竜の上鱗,2,砂竜の上ヒレ,1,ドラグライト鉱石,4,鉄鉱石,10
ラングロフォールド,0,1,4,1,5,99,47,120,1,-3,0,-1,1,細菌学,2,回避性能,2,耐寒,-2,耐震,4,,,赤甲獣の堅殻,3,モンスターの濃汁,3,紅蓮石,2,,
ラングロコート,0,2,4,1,5,99,24,79,2,-2,1,0,2,細菌学,2,回避性能,2,耐寒,-2,耐震,4,,,赤甲獣の堅殻,3,モンスターの濃汁,3,紅蓮石,2,,
ザザミフォールド,0,1,4,2,4,7,40,117,-3,3,-4,0,1,防御,2,ガード性能,1,雷耐性,-2,,,,,盾蟹の堅殻,3,盾蟹の尖爪,1,とがった爪,4,上竜骨,1
ザザミコート,0,2,4,2,4,7,20,77,-2,4,-3,1,2,防御,2,精密射撃,1,雷耐性,-2,,,,,盾蟹の堅殻,3,盾蟹の尖爪,1,とがった爪,4,上竜骨,1
ペッココイル,0,1,4,1,4,7,36,117,2,-1,0,-3,0,広域,4,笛,2,,,,,,,徹甲虫の堅殻,3,極彩色の羽根,2,へんなクチバシ,1,,
ペッココート,0,2,4,1,4,7,18,77,3,0,1,-2,1,広域,4,笛,2,,,,,,,徹甲虫の堅殻,3,極彩色の羽根,2,へんなクチバシ,1,,
レザーＳフォールド,0,1,4,1,4,7,22,114,-2,0,0,0,2,採取,1,運気,-2,体力,3,高速収集,2,,,上質な毛皮,1,竜骨【大】,3,カブレライト鉱石,1,,
レザーＳコート,0,2,4,1,4,7,11,75,-1,1,1,1,3,採取,1,運気,-2,体力,3,高速収集,2,,,上質な毛皮,1,竜骨【大】,3,カブレライト鉱石,1,,
ブレイブＳフォールド,0,1,4,0,4,7,18,114,3,0,0,0,2,採取,3,体力,-2,回復速度,3,乗り,1,,,天空の結晶,2,上質な毛皮,1,ランポスの上皮,2,マカライト鉱石,6
ブレイブＳコート,0,2,4,0,4,7,9,75,4,1,1,1,3,採取,3,体力,-2,回復速度,3,乗り,1,,,天空の結晶,2,上質な毛皮,1,ランポスの上皮,2,マカライト鉱石,6
チェーンＳフォールド,0,1,4,1,4,7,23,115,2,2,-3,1,0,体力,1,調合成功率,1,腹減り,4,睡眠,-2,,,カブレライト鉱石,1,ドラグライト鉱石,1,大地の結晶,2,ドスヘラクレス,2
チェーンＳコート,0,2,4,1,4,7,11,75,3,3,-2,2,1,体力,1,調合成功率,1,腹減り,4,睡眠,-2,,,カブレライト鉱石,1,ドラグライト鉱石,1,大地の結晶,2,ドスヘラクレス,2
ハンターＳフォールド,0,1,4,2,4,7,26,116,0,2,-4,0,0,千里眼,3,調合成功率,1,狩人,1,毒,-1,,,上質な毛皮,2,なぞの頭骨,1,暖かい毛皮,5,ドラグライト鉱石,5
ハンターＳコート,0,2,4,2,4,7,13,75,1,3,-3,1,1,千里眼,3,調合成功率,3,狩人,1,毒,-1,,,上質な毛皮,2,なぞの頭骨,1,暖かい毛皮,5,ドラグライト鉱石,5
ボーンＳフォールド,0,1,4,0,4,7,27,117,2,0,-1,-3,0,KO,2,観察眼,2,笛,3,睡眠,-1,,,堅牢な骨,1,竜骨【中】,2,なぞの骨,10,,
ボーンＳコート,0,2,4,0,4,7,13,75,3,1,0,-2,1,KO,2,観察眼,2,笛,3,睡眠,-1,,,堅牢な骨,1,竜骨【中】,2,なぞの骨,10,,
アロイＳコイル,0,1,4,0,4,7,28,116,-1,2,-3,-2,0,防御,2,採取,-1,達人,1,風圧,1,,,カブレライト鉱石,2,レビテライト鉱石,1,ドラグライト鉱石,5,氷結晶,5
アロイＳコート,0,2,4,0,4,7,14,75,0,3,-2,-1,1,装填速度,3,採取,-1,散弾強化,1,散弾追加,2,,,カブレライト鉱石,2,レビテライト鉱石,1,ドラグライト鉱石,5,氷結晶,5
クロムメタルコイル,0,1,4,0,5,8,40,117,2,-2,0,0,0,胴系統倍加,1,,,,,,,,,堅竜骨,6,ノヴァクリスタル,1,,,,
クロムメタルコート,0,2,4,0,5,8,20,77,3,-1,1,1,1,胴系統倍加,1,,,,,,,,,堅竜骨,6,ノヴァクリスタル,1,,,,
マギュルオッハ,0,1,4,0,99,4,19,121,-4,1,0,2,0,重撃,1,溜め短縮,2,調合成功率,1,調合数,2,回復速度,3,ペピポパンプキン,3,キラビートル,3,ハリの実,10,ドキドキノコ,4
マギュルブラット,0,2,4,0,99,4,9,75,-3,2,1,3,1,重撃,1,溜め短縮,2,調合成功率,1,調合数,2,回復速度,3,ペピポパンプキン,3,キラビートル,3,ハリの実,10,ドキドキノコ,4
ロワーガアンカ,1,1,4,1,3,5,18,120,-4,0,3,-1,1,属性解放,1,聴覚保護,3,龍属性攻撃,2,加護,-2,ハチミツ,2,オオクワアゲハ,2,レビテライト鉱石,1,光蟲,10,ボンバッタ,10
ロワーガコクサ,1,2,4,1,3,5,9,75,-3,1,4,0,2,属性解放,1,聴覚保護,3,龍属性攻撃,2,加護,-2,ハチミツ,2,オオクワアゲハ,2,レビテライト鉱石,1,光蟲,10,ボンバッタ,10
ファルメルアンカ,2,1,4,1,3,5,18,120,-4,0,3,-1,1,属性解放,1,聴覚保護,3,龍属性攻撃,2,加護,-2,ハチミツ,2,オオクワアゲハ,2,レビテライト鉱石,1,光蟲,10,ボンバッタ,10
ファルメルコクサ,2,2,4,1,3,5,9,75,-3,1,4,0,2,属性解放,1,聴覚保護,3,龍属性攻撃,2,加護,-2,ハチミツ,2,オオクワアゲハ,2,レビテライト鉱石,1,光蟲,10,ボンバッタ,10
Ｋ・ロブスタコイル,0,1,4,0,99,4,16,118,-2,5,-5,2,-2,回避性能,2,回避距離,3,火耐性,-3,,,,,エビの尾扇,2,化け鮫のヒレ,1,モンスターの体液,2,徹甲虫の羽,2
Ｋ・ロブスタコート,0,2,4,0,99,4,8,74,-1,6,-4,3,-1,回避性能,2,回避距離,3,火耐性,-3,,,,,エビの尾扇,2,化け鮫のヒレ,1,モンスターの体液,2,徹甲虫の羽,2
ガーディアンコイル,1,1,4,1,2,99,18,120,0,0,0,0,0,採取,-2,運気,3,砲術,2,加護,2,,,ドラグライト鉱石,2,闘技王のコイン,3,牙獣のコイン,5,,
ガーディアンコート,1,2,4,1,2,99,9,75,1,1,1,1,1,採取,-2,運気,3,広域,2,加護,2,,,ドラグライト鉱石,2,闘技王のコイン,3,牙獣のコイン,5,,
ヘルパースカート,2,1,4,1,2,99,18,120,0,0,0,0,0,採取,-2,運気,3,砲術,2,加護,2,,,ドラグライト鉱石,2,闘技王のコイン,3,牙獣のコイン,5,,
ヘルパーフリル,2,2,4,1,2,99,9,75,1,1,1,1,1,採取,-2,運気,3,広域,2,加護,2,,,ドラグライト鉱石,2,闘技王のコイン,3,牙獣のコイン,5,,
ギルドバードコイル,1,1,4,2,3,99,20,122,0,0,0,0,0,運気,2,広域,5,気配,-2,,,,,レビテライト鉱石,1,蟲のコイン,2,牙獣のコイン,5,闘技王のコイン,3
ギルドバードコート,1,2,4,2,3,99,10,76,1,1,1,1,1,運気,2,広域,5,気配,-2,,,,,レビテライト鉱石,1,蟲のコイン,2,牙獣のコイン,5,闘技王のコイン,3
スカラースカート,2,1,4,2,3,99,20,122,0,0,0,0,0,運気,2,広域,5,気配,-2,,,,,レビテライト鉱石,1,蟲のコイン,2,牙獣のコイン,5,闘技王のコイン,3
スカラーフリル,2,2,4,2,3,99,10,76,1,1,1,1,1,運気,2,広域,5,気配,-2,,,,,レビテライト鉱石,1,蟲のコイン,2,牙獣のコイン,5,闘技王のコイン,3
コンガＵフォールド,0,1,5,1,4,7,40,117,1,0,0,-4,3,底力,2,爆弾強化,2,腹減り,-1,,,,,緑毛獣の剛毛,3,緑毛獣の鋭牙,3,翼蛇竜の皮,4,上竜骨,2
コンガＵコート,0,2,5,1,4,7,20,77,2,1,1,-3,4,底力,2,爆弾強化,2,腹減り,-1,,,,,緑毛獣の剛毛,3,緑毛獣の鋭牙,3,翼蛇竜の皮,4,上竜骨,2
ゲリョスＳフォールド,0,1,5,2,4,7,47,120,-5,2,3,-2,0,スタミナ,1,腹減り,-2,毒,2,,,,,ゴム質の上皮,4,モンスターの濃汁,2,大地の結晶,4,カブレライト鉱石,2
ゲリョスＳコート,0,2,5,2,4,7,23,78,-4,3,4,-1,1,スタミナ,1,腹減り,-2,毒,2,,,,,ゴム質の上皮,4,モンスターの濃汁,2,大地の結晶,4,カブレライト鉱石,2
カブラＳフォールド,0,1,5,0,4,7,48,121,3,-5,-4,0,2,防御,5,採取,-2,体力,1,研ぎ師,1,,,鬼蛙の上鱗,4,草食竜の堅殻,3,堅牢な骨,2,怪力の種,9
カブラＳコート,0,2,5,0,4,7,24,78,4,-4,-3,1,3,装填速度,1,防御,5,採取,-2,体力,1,,,鬼蛙の上鱗,4,草食竜の堅殻,3,堅牢な骨,2,怪力の種,9
スキュラＳフォールド,0,1,5,1,4,7,48,121,-3,3,-3,2,3,達人,2,観察眼,1,腹減り,-3,高速設置,3,毒,1,影蜘蛛の堅殻,2,影蜘蛛の堅鋏角,3,堅牢な骨,1,飛甲虫の甲殻,4
スキュラＳコート,0,2,5,1,4,7,24,78,-2,4,-2,3,4,達人,2,観察眼,1,腹減り,-3,高速設置,3,毒,1,影蜘蛛の堅殻,2,影蜘蛛の堅鋏角,3,堅牢な骨,1,飛甲虫の甲殻,4
ザボアＳフォールド,0,1,5,2,5,8,53,124,-4,3,-5,3,0,氷属性攻撃,2,肉食,4,腹減り,-2,,,,,化け鮫の上皮,4,化け鮫の上ヒレ,2,化け鮫のヒレ,2,化け鮫の刃尾,1
ザボアＳコート,0,2,5,2,5,8,27,79,-3,4,-4,4,1,氷属性攻撃,2,肉食,4,腹減り,-2,,,,,化け鮫の上皮,4,化け鮫の上ヒレ,2,化け鮫のヒレ,2,化け鮫の刃尾,1
ガララＳフォールド,0,1,5,2,5,8,55,124,3,-3,0,-5,3,捕獲,3,聴覚保護,2,気まぐれ,-2,麻痺,2,,,絞蛇竜の上皮,6,絞蛇竜の牙,5,絞蛇竜の延髄,1,垂皮竜の上皮,3
ガララＳコート,0,2,5,2,5,8,28,80,4,-2,1,-4,4,捕獲,3,聴覚保護,2,気まぐれ,-2,麻痺,2,,,絞蛇竜の上皮,6,絞蛇竜の牙,5,絞蛇竜の延髄,1,垂皮竜の上皮,3
フルフルＳフォールド,0,1,5,2,5,8,50,121,-5,1,1,2,1,雷属性攻撃,4,広域,1,回復速度,2,気絶,-2,,,アルビノの霜降り,1,真珠色の柔皮,2,電撃袋,2,生命の粉塵,3
フルフルＳコート,0,2,5,2,5,8,25,79,-4,2,2,3,2,雷属性攻撃,4,広域,1,回復速度,2,気絶,-2,,,アルビノの霜降り,1,真珠色の柔皮,2,電撃袋,2,生命の粉塵,3
レイアＳフォールド,0,1,5,1,5,8,50,121,3,0,-2,0,-4,体力,5,火属性攻撃,3,回復量,1,回復速度,-2,,,雌火竜の上鱗,3,雌火竜の翼膜,4,雌火竜の紅玉,1,紅蓮石,2
レイアＳコート,0,2,5,1,5,8,25,79,4,1,-1,1,-3,体力,5,火属性攻撃,2,回復量,1,回復速度,-2,,,雌火竜の上鱗,3,雌火竜の翼膜,4,雌火竜の紅玉,1,紅蓮石,2
レウスＳフォールド,0,1,5,2,5,8,57,126,3,0,-2,0,-4,攻撃,2,火属性攻撃,3,回復量,-2,,,,,火竜の堅殻,6,火竜の翼膜,4,火竜の逆鱗,1,ユニオン鉱石,2
レウスＳコート,0,2,5,2,5,8,28,80,4,1,-1,1,-3,攻撃,2,火属性攻撃,3,回復量,-2,,,,,火竜の堅殻,6,火竜の翼膜,4,火竜の逆鱗,1,ユニオン鉱石,2
レックスＳフォールド,0,1,5,2,5,8,55,124,2,-1,-4,0,-2,匠,1,攻撃,3,研ぎ師,-2,食いしん坊,1,,,轟竜の堅殻,6,轟竜の上鱗,5,竜玉,1,肉厚な上皮,3
レックスＳコート,0,2,5,2,5,8,28,80,3,0,-3,1,-1,反動,-2,攻撃,3,装填数,1,食いしん坊,1,,,轟竜の堅殻,6,轟竜の上鱗,5,竜玉,1,肉厚な上皮,3
ジンオウＳフォールド,0,1,5,3,5,8,52,123,0,-2,3,-4,1,本気,3,斬れ味,2,雷属性攻撃,1,気配,-2,,,雷狼竜の堅殻,5,雷狼竜の高電毛,3,雷狼竜の尻尾,1,雷狼竜の逆鱗,1
ジンオウＳコート,0,2,5,3,5,8,26,79,1,-1,4,-3,2,装填速度,2,本気,3,雷属性攻撃,1,気配,-2,,,雷狼竜の堅殻,5,雷狼竜の高電毛,3,雷狼竜の尻尾,1,雷狼竜の逆鱗,1
セルタスＳフォールド,0,1,5,2,4,7,53,124,-3,2,-4,2,3,匠,2,砲術,1,斬れ味,2,気力回復,-3,,,徹甲虫の堅殻,5,徹甲虫の薄羽,2,徹甲虫の尖角,1,ドスヘラクレス,3
セルタスＳコート,0,2,5,1,4,7,27,79,-2,3,-3,3,4,装填速度,3,砲術,1,榴弾追加,4,気力回復,-3,,,徹甲虫の堅殻,5,徹甲虫の薄羽,2,徹甲虫の尖角,1,ドスヘラクレス,3
グラビドＳフォールド,0,1,5,0,5,8,57,126,3,-4,0,2,-3,防御,4,ガード性能,4,スタミナ,-3,,,,,鎧竜の堅殻,1,鎧竜の翼,2,上竜骨,3,鎧竜の延髄,1
グラビドＳコート,0,2,5,0,5,8,29,80,4,-3,1,3,-2,反動,4,防御,4,スタミナ,-3,,,,,鎧竜の堅殻,1,鎧竜の翼,2,上竜骨,3,鎧竜の延髄,1
クックＵフォールド,0,1,5,2,4,7,47,120,3,-4,-3,0,2,達人,1,火属性攻撃,3,水耐性,-2,,,,,青怪鳥の上鱗,2,青怪鳥の堅殻,3,強靭な鳥竜皮,1,上竜骨,3
クックＵコート,0,2,5,2,4,7,23,78,4,-3,-2,1,3,達人,1,火属性攻撃,3,水耐性,-2,,,,,青怪鳥の上鱗,2,青怪鳥の堅殻,3,強靭な鳥竜皮,1,上竜骨,3
バサルＳフォールド,0,1,5,1,5,99,50,121,-1,-2,1,1,-3,納刀,3,食事,4,腹減り,-2,耐泥耐雪,2,,,岩竜の堅殻,4,カブレライト鉱石,7,ドラグライト鉱石,8,ランポスの上鱗,3
バサルＳコート,0,2,5,1,5,99,25,79,0,-1,2,2,-2,納刀,2,食事,3,腹減り,-2,耐泥耐雪,2,,,岩竜の堅殻,4,カブレライト鉱石,7,ドラグライト鉱石,8,ランポスの上鱗,3
ガルルガＳフォールド,0,1,5,1,6,9,60,127,3,-4,3,-4,1,達人,2,聴覚保護,1,斬れ味,3,,,,,黒狼鳥の上鱗,4,黒狼鳥の堅殻,4,爆炎袋,3,カブレライト鉱石,2
ガルルガＳコート,0,2,5,1,6,9,30,80,4,-3,4,-3,2,達人,2,聴覚保護,1,貫通弾強化,3,,,,,黒狼鳥の上鱗,4,黒狼鳥の堅殻,4,爆炎袋,3,カブレライト鉱石,2
モノブロＳコイル,0,1,5,2,99,8,57,126,0,2,-3,-4,2,攻撃,3,底力,2,加護,-2,,,,,一角竜の堅甲,3,上質な真紅の角,1,一角竜の堅殻,3,獄炎石,4
モノブロＳコート,0,2,5,1,99,8,29,80,1,3,-2,-3,3,攻撃,6,底力,2,加護,-1,,,,,一角竜の堅甲,3,上質な真紅の角,1,一角竜の堅殻,3,獄炎石,4
ブランゴフォールド,0,1,5,0,5,99,55,124,-4,2,0,2,1,攻撃,2,耐暑,-2,耐寒,2,耐泥耐雪,2,,,雪獅子の剛毛,4,雪獅子の髭,1,獣骨,3,キリンの皮,2
ブランゴコート,0,2,5,0,5,99,28,80,-3,3,1,3,2,攻撃,2,耐暑,-2,耐寒,2,耐泥耐雪,2,,,雪獅子の剛毛,4,雪獅子の髭,1,獣骨,3,キリンの皮,2
ガブルフォールド,0,1,5,2,5,99,52,123,-2,3,-4,0,1,達人,3,食事,3,回復速度,-2,,,,,灯魚竜の上皮,4,灯魚竜の上棘,1,化け鮫のヒレ,2,麻痺袋,5
ガブルコート,0,2,5,2,5,99,26,79,-1,4,-3,1,2,達人,3,食事,2,回復速度,-2,,,,,灯魚竜の上皮,4,灯魚竜の上棘,1,化け鮫のヒレ,2,麻痺袋,5
ベリオフォールド,0,1,5,0,5,99,57,126,-5,0,-1,3,0,回避性能,2,氷属性攻撃,3,体術,5,気力回復,-2,,,琥珀色の鋭牙,2,氷牙竜の上毛皮,4,竜玉,1,,
ベリオコート,0,2,5,0,5,99,29,80,-4,1,0,4,1,回避性能,3,氷属性攻撃,3,体術,4,気力回復,-2,,,琥珀色の鋭牙,2,氷牙竜の上毛皮,4,竜玉,1,,
ハイメタＳフォールド,0,1,5,1,99,7,18,114,-2,-2,3,-1,0,防御,3,研ぎ師,2,毒,-2,,,,,※店売り,1,,,,,,
ハイメタＳコート,0,2,5,1,99,7,9,75,-1,-1,4,0,1,防御,3,通常弾強化,2,毒,-2,,,,,※店売り,1,,,,,,
オウビートアンカ,1,1,5,2,5,99,43,118,3,-5,3,-4,2,採取,2,回避性能,2,特殊攻撃,2,耐寒,-2,,,オオツノアゲハ,2,マレコガネ,2,アルビノエキス,3,ドスヘラクレス,3
オウビートコクサ,1,2,5,2,5,99,21,78,4,-4,5,-3,2,採取,2,回避性能,2,特殊攻撃,2,耐寒,-2,,,オオツノアゲハ,2,マレコガネ,2,アルビノエキス,3,ドスヘラクレス,3
パピメルアンカ,2,1,5,2,5,99,43,118,3,-5,3,-4,2,採取,2,回避性能,2,特殊攻撃,2,耐寒,-2,,,オオツノアゲハ,2,マレコガネ,2,アルビノエキス,3,ドスヘラクレス,3
パピメルコクサ,2,2,5,2,5,99,21,78,4,-4,5,-3,2,採取,2,回避性能,2,特殊攻撃,2,耐寒,-2,,,オオツノアゲハ,2,マレコガネ,2,アルビノエキス,3,ドスヘラクレス,3
アーティアＳコイル,0,1,5,2,5,9,51,122,0,-3,-3,2,3,匠,2,研ぎ師,-3,気力回復,2,,,,,太古の破片,5,獄炎石,3,さびた破片,4,カブレライト鉱石,10
アーティアＳコート,0,2,5,2,5,9,26,79,1,-2,-2,3,4,装填速度,-3,装填数,2,精密射撃,2,,,,,太古の破片,5,獄炎石,3,さびた破片,4,カブレライト鉱石,10
三眼の腰飾り,0,0,5,3,4,7,18,77,0,0,3,-3,1,,,,,,,,,,,カブレライト鉱石,3,ノヴァクリスタル,2,,,,
ゴアＳフォールド,0,1,6,1,5,99,52,123,-5,3,-3,2,-2,細菌学,3,闘魂,2,火耐性,-3,狂撃耐性,3,,,黒蝕竜の上暗翼,2,黒蝕竜の堅殻,5,黒蝕竜の逆鱗,1,黒蝕竜の尻尾,1
ゴアＳコート,0,2,6,1,5,99,26,79,-4,4,-2,3,-1,細菌学,3,闘魂,2,火耐性,-3,狂撃耐性,3,,,黒蝕竜の上暗翼,2,黒蝕竜の堅殻,5,黒蝕竜の逆鱗,1,黒蝕竜の尻尾,1
レギオスＳフォールド,0,1,6,3,99,9,58,125,3,0,-3,-2,0,剣術,1,研ぎ師,-4,体術,3,裂傷,1,,,千刃竜の鋭刃鱗,5,千刃竜の飛刃,4,千刃竜の反逆鱗,1,砂竜の上ヒレ,4
レギオスＳコート,0,2,6,3,99,9,29,80,4,1,-2,-1,1,装填速度,-3,反動,1,体術,3,裂傷,1,,,千刃竜の鋭刃鱗,5,千刃竜の飛刃,4,千刃竜の反逆鱗,1,砂竜の上ヒレ,4
ゲリョスＵフォールド,0,1,6,2,4,7,48,121,-5,2,3,-2,0,達人,-2,風圧,2,気絶,2,,,,,ゴム質の紫皮,3,毒怪鳥の紫翼,2,大地の結晶,4,上質な鳥竜骨,2
ゲリョスＵコート,0,2,6,2,4,7,24,78,-4,3,4,-1,1,達人,-2,風圧,2,気絶,2,,,,,ゴム質の紫皮,3,毒怪鳥の紫翼,2,大地の結晶,4,上質な鳥竜骨,2
フルフルＵフォールド,0,1,6,1,5,8,51,122,1,-5,1,2,1,回復量,3,広域,1,回復速度,-2,,,,,魅惑色の柔皮,2,魅惑色の翼膜,2,上竜骨,4,生命の粉塵,3
フルフルＵコート,0,2,6,1,5,8,26,79,2,-4,2,3,2,回復量,3,広域,1,回復速度,-2,,,,,魅惑色の柔皮,2,魅惑色の翼膜,2,上竜骨,4,生命の粉塵,3
リオハートコイル,0,1,6,1,5,8,51,122,3,0,-2,0,-4,底力,2,火属性攻撃,2,風圧,4,気配,-1,,,桜火竜の上鱗,3,桜火竜の堅殻,2,爆炎袋,2,雌火竜の紅玉,1
リオハートコート,0,2,6,1,5,8,26,79,4,1,-1,1,-3,底力,2,火属性攻撃,2,風圧,4,気配,-1,,,桜火竜の上鱗,3,桜火竜の堅殻,2,爆炎袋,2,雌火竜の紅玉,1
リオソウルコイル,0,1,6,1,6,9,58,125,3,0,0,-2,-4,達人,3,体力,-2,聴覚保護,3,斬れ味,3,,,蒼火竜の堅殻,2,蒼火竜の上鱗,4,カブレライト鉱石,3,爆炎袋,2
リオソウルコート,0,2,6,1,6,9,29,80,4,1,1,-1,-3,達人,3,体力,-2,聴覚保護,2,通常弾強化,3,,,蒼火竜の堅殻,2,蒼火竜の上鱗,4,カブレライト鉱石,3,爆炎袋,2
レックスＵフォールド,0,1,6,2,6,9,59,126,2,-4,-2,0,-1,聴覚保護,3,研ぎ師,-1,観察眼,1,食事,1,,,黒轟竜の堅殻,4,黒轟竜の上鱗,6,竜玉,1,イーオスの鱗,8
レックスＵコート,0,2,6,2,6,9,29,80,3,-3,-1,1,0,反動,-1,聴覚保護,3,観察眼,1,食事,1,,,黒轟竜の堅殻,4,黒轟竜の上鱗,6,竜玉,1,イーオスの鱗,8
ジンオウＵフォールド,0,1,6,0,6,9,53,124,0,-4,-5,0,4,回避性能,3,溜め短縮,3,無傷,2,龍属性攻撃,3,回復量,-2,獄狼竜の堅殻,5,獄狼竜の龍毛,4,獄狼竜の尻尾,1,垂皮竜の上皮,5
ジンオウＵコート,0,2,6,0,6,9,27,79,1,-3,-4,1,5,回避性能,3,無傷,3,装填数,3,龍属性攻撃,2,回復量,-2,獄狼竜の堅殻,5,獄狼竜の龍毛,4,獄狼竜の尻尾,1,垂皮竜の上皮,5
グラビドＵフォールド,0,1,6,1,6,9,58,125,3,-5,1,1,1,防御,4,ガード強化,2,スタミナ,-2,燃鱗,1,,,黒鎧竜の堅殻,1,鎧竜の堅殻,3,堅竜骨,1,ノヴァクリスタル,1
グラビドＵコート,0,2,6,1,6,9,29,80,4,-4,2,2,2,防御,4,ガード強化,2,スタミナ,-2,燃鱗,1,,,黒鎧竜の堅殻,1,鎧竜の堅殻,3,堅竜骨,1,ノヴァクリスタル,1
ブラキＳフォールド,0,1,6,1,6,9,57,126,3,-4,0,-2,0,闘魂,4,回避性能,-2,底力,2,爆弾強化,1,回避距離,1,砕竜の剛拳,2,砕竜の尻尾,1,砕竜の堅殻,4,砕竜の宝玉,1
ブラキＳコート,0,2,6,1,6,9,28,80,4,-3,1,-1,1,闘魂,4,回避性能,-2,底力,1,爆弾強化,1,回避距離,1,砕竜の剛拳,2,砕竜の尻尾,1,砕竜の堅殻,4,砕竜の宝玉,1
バンギスコイル,0,1,6,0,7,9,62,127,0,0,-4,1,-4,胴系統倍加,1,,,,,,,,,恐暴竜の黒皮,4,恐暴竜の宝玉,1,恐暴竜の黒鱗,6,重甲エキス,1
バンギスコート,0,2,6,0,7,9,31,80,1,1,-3,2,-3,胴系統倍加,1,,,,,,,,,恐暴竜の黒皮,4,恐暴竜の宝玉,1,恐暴竜の黒鱗,6,重甲エキス,1
バサルＵフォールド,0,1,6,1,5,99,53,124,0,-2,0,-3,1,ガード性能,4,耐暑,3,毒,2,麻痺,-2,,,桃岩竜の堅殻,4,カブレライト鉱石,7,猛毒袋,3,強靭な鳥竜皮,3
バサルＵコート,0,2,6,1,5,99,27,79,1,-1,1,-2,2,通常弾強化,3,耐暑,3,毒,2,麻痺,-2,,,桃岩竜の堅殻,4,カブレライト鉱石,7,猛毒袋,3,強靭な鳥竜皮,3
キリンＳフープ,0,1,6,1,8,99,60,127,-3,-3,5,-1,3,属性解放,2,属性耐性,3,運気,-3,属性攻撃,2,,,キリンの上皮,5,キリンの皮,3,キリンの蒼角,2,電撃袋,3
キリンＳショルト,0,2,6,1,8,99,30,80,-2,-2,6,0,4,属性解放,2,属性耐性,2,運気,-3,属性攻撃,2,,,キリンの上皮,5,キリンの皮,3,キリンの蒼角,2,電撃袋,3
ラギアフォールド,0,1,6,3,6,99,60,127,-5,1,3,-1,-1,痛撃,2,特殊攻撃,-2,溜め短縮,1,,,,,海竜の高電殻,1,蒼火竜の堅殻,4,火竜の逆鱗,1,,
ラギアコート,0,2,6,3,6,99,30,80,-4,2,4,0,0,痛撃,2,特殊攻撃,-2,溜め短縮,1,,,,,海竜の高電殻,1,蒼火竜の堅殻,4,火竜の逆鱗,1,,
アグナフォールド,0,1,6,1,6,99,59,126,3,-5,0,-1,0,ガード性能,3,底力,-2,火属性攻撃,3,燃鱗,2,,,炎戈竜の堅殻,2,竜玉,1,イーオスの上鱗,6,,
アグナコート,0,2,6,2,6,99,30,80,4,-4,1,0,1,底力,-2,通常弾強化,1,精密射撃,1,火属性攻撃,2,燃鱗,2,炎戈竜の堅殻,2,竜玉,1,イーオスの上鱗,6,,
ドーベルコイル,0,1,6,0,4,7,47,120,-2,0,0,0,3,龍属性攻撃,2,気力回復,4,腹減り,-2,耐震,3,,,いにしえの龍骨,3,桃毛獣の尖爪,3,堅牢な骨,5,竜骨【中】,10
ドーベルコート,0,2,6,0,4,7,24,78,-1,1,1,1,4,装填速度,3,龍属性攻撃,2,気力回復,4,腹減り,-2,,,いにしえの龍骨,3,桃毛獣の尖爪,3,堅牢な骨,5,竜骨【中】,10
ホークコイル,1,1,6,2,5,99,45,120,2,-1,1,0,2,狩人,3,指揮,1,腹減り,-3,,,,,旅団チケット,1,ニャンターの証,2,ペピポパンプキン,5,天空の結晶,3
ホークコート,1,2,6,2,5,99,23,78,3,0,2,1,3,狩人,3,指揮,1,腹減り,-3,,,,,旅団チケット,1,ニャンターの証,2,ペピポパンプキン,5,天空の結晶,3
エコールスカート,2,1,6,2,5,99,45,120,2,-1,1,0,2,狩人,3,指揮,1,腹減り,-3,,,,,旅団チケット,1,ニャンターの証,2,ペピポパンプキン,5,天空の結晶,3
エコールフリル,2,2,6,2,5,99,23,78,3,0,2,1,3,狩人,3,指揮,1,腹減り,-3,,,,,旅団チケット,1,ニャンターの証,2,ペピポパンプキン,5,天空の結晶,3
ギルドナイトコイル,1,1,6,2,8,99,52,123,0,0,0,0,0,剥ぎ取り,3,広域,4,気配,-2,,,,,希望の証,1,ランポスの尖爪,3,桃岩竜の翼,2,,
